WVWKR7AUXK,Mountlake Terrace,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,5008706,POINT (-122.31111 47.78803),PUGET SOUND ENERGY INC,,,,
5YJYGDEE7L,Chelan,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,112406542,POINT (-120.01454 47.83985),PUD NO 1 OF CHELAN COUNTY,,,,
KNDCM3LD5K,Everett,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,123691655,POINT (-122.20596 47.97659),PUGET SOUND ENERGY INC,,,,
WA1E2AFY9S,Everett,2025,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,28,275132539,POINT (-122.20596 47.97659),PUGET SOUND ENERGY INC,,,,
YV4BR0DL1L,Greenbank,2020,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,109733963,POINT (-122.56817 48.08827),PUGET SOUND ENERGY INC,,,,
1N4AZ0CP8F,Clinton,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,233366031,POINT (-122.35803 47.9796),PUGET SOUND ENERGY INC,,,,
5YJ3E1EB0K,Anacortes,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,316182380,POINT (-122.61216 48.51749),PUGET SOUND ENERGY INC,,,,
KNDJX3AE6F,Olympia,2015,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,230289853,POINT (-122.87741 47.05997),PUGET SOUND ENERGY INC,,,,
5YJYGDEFXL,Auburn,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,281495217,POINT (-122.18497 47.28825),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
1N4AZ0CP4D,Kirkland,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,121522803,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
5YJ3E1EB8K,Everett,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,127389363,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,,,,
5YJXCAE20G,Mill Creek,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,230862306,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,,,,
JHMZC5F10J,Tumwater,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,339922600,POINT (-122.90787 46.9461),PUGET SOUND ENERGY INC,,,,
1N4AZ0CP5F,Olympia,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,179420412,POINT (-122.81754 46.98876),PUGET SOUND ENERGY INC,,,,
JHMZC5F16J,Vancouver,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,190036367,POINT (-122.62934 45.63201),PORTLAND GENERAL ELECTRIC CO,,,,
7G2CEHED2R,Lynnwood,2024,TESLA,CYBERTRUCK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,271587809,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,,,,
5YJ3E1EB2J,Walla Walla,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,290488782,POINT (-118.34261 46.07068),PACIFICORP,,,,
5YJ3E1EB6J,Lynnwood,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,473926617,POINT (-122.27734 47.83785),PUGET SOUND ENERGY INC,,,,
1G1FX6S06H,Everett,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,321043404,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,,,,
7SAYGDEE8T,Pullman,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,284689765,POINT (-117.18147 46.73015),AVISTA CORP,,,,
5YJ3E1EA7K,Olympia,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,277957795,POINT (-122.78158 47.05335),PUGET SOUND ENERGY INC,,,,
5YJSA1CN1D,Anacortes,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,262672861,POINT (-122.61216 48.51749),PUGET SOUND ENERGY INC,,,,
5YJ3E1EB4K,Moses Lake,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,272948553,POINT (-119.2771 47.13196),PUD NO 2 OF GRANT COUNTY,,,,
YV4H60CX0P,Yakima,2023,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,230117681,POINT (-120.50729 46.60464),PACIFICORP,,,,
WDDVP9AB0G,Woodway,2016,MERCEDES-BENZ,B-CLASS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,146731322,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,,,,
5YJ3E1EA4J,Seattle,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,281332971,POINT (-122.30346 47.55379),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),,,,
1FT6W5L70S,Walla Walla,2025,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,284062390,POINT (-118.34261 46.07068),PACIFICORP,,,,
1N4AZ0CP1F,Bow,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,230680355,POINT (-122.397 48.56045),PUGET SOUND ENERGY INC,,,,
5YJ3E1EB9J,Monroe,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,258966627,POINT (-121.98087 47.8526),PUGET SOUND ENERGY INC,,,,
5UXKT0C31H,Bothell,2017,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,117851954,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,,,,
KNDCS3LF0R,La Conner,2024,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,273836776,POINT (-122.49724 48.38874),PUGET SOUND ENERGY INC,,,,
KNDPZDDH0S,Port Orchard,2025,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,277414056,POINT (-122.70348 47.52028),PUGET SOUND ENERGY INC,,,,
KNDCR3L19R,Olympia,2024,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,269795662,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,,,,
KNDJX3AEXG,Lacey,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,199591969,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,,,,
YV4ED3UR1M,Bow,2021,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,171141729,POINT (-122.397 48.56045),PUGET SOUND ENERGY INC,,,,
1N4BZ0CP0H,Wenatchee,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,6395616,POINT (-120.30521 47.41493),PUD NO 1 OF CHELAN COUNTY,,,,
5YJYGDEE0L,Pocatello,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,115404467,POINT (-112.46167 42.91792),NON WASHINGTON STATE ELECTRIC UTILITY,,,,
1N4BZ0CP0H,Anacortes,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,268294967,POINT (-122.61216 48.51749),PUGET SOUND ENERGY INC,,,,
JTMABABA8S,Lacey,2025,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,281896226,POINT (-122.78158 47.05335),PUGET SOUND ENERGY INC,,,,
JN1AZ0CP7B,Yakima,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,173404556,POINT (-120.50729 46.60464),PACIFICORP,,,,
KNDPYDDH1R,Yakima,2024,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,276811020,POINT (-120.51904 46.59783),PACIFICORP,,,,
5YJ3E1EB9J,Tumwater,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,115875693,POINT (-122.90787 46.9461),PUGET SOUND ENERGY INC,,,,
1N4AZ0CP4D,Seattle,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,237061968,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),,,,
1G1RD6E43D,Olympia,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,213517713,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,,,,
5YJ3E1EA0J,Bremerton,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,170372471,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,,,,
1G1FX6S07H,Clinton,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,273835145,POINT (-122.35803 47.9796),PUGET SOUND ENERGY INC,,,,
JTMCB3FV1P,Bremerton,2023,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,244774967,POINT (-122.61273 47.57428),PUGET SOUND ENERGY INC,,,,
7FCTGAAL1N,Selah,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,209239264,POINT (-120.53145 46.65405),PACIFICORP,,,,
1C4RJXN62S,Lake Stevens,2025,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,285984863,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,,,,
5YJ3E1EA0N,Moxee,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,211877725,POINT (-120.39197 46.55621),PACIFICORP,,,,
5UXTS1C00M,Kirkland,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,267168240,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
5YJYGDEE8M,Selah,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,236581355,POINT (-120.53145 46.65405),PACIFICORP,,,,
5YJSA1E49G,Renton,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,174494631,POINT (-122.16335 47.53505),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
WBY1Z6C57H,Seattle,2017,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,278759890,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),,,,
5YJ3E1EB1K,Yakima,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,272512824,POINT (-120.51904 46.59783),PACIFICORP,,,,
1G1FY6S04K,Tumwater,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,4253749,POINT (-122.90787 46.9461),PUGET SOUND ENERGY INC,,,,
KNDCE3LG3K,Bothell,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,279965171,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,,,,
1N4BZ1CP8L,Mukilteo,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,128721953,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,,,,
WA1F2AFY0M,Silverdale,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,135145664,POINT (-122.69275 47.65171),PUGET SOUND ENERGY INC,,,,
WDDVP9AB6E,Olympia,2014,MERCEDES-BENZ,B-CLASS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,100195742,POINT (-122.90787 46.9461),PUGET SOUND ENERGY INC,,,,
WMEEJ9AA3G,Bremerton,2016,SMART,FORTWO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68,6051475,POINT (-122.60915 47.62631),PUGET SOUND ENERGY INC,,,,
WBY1Z4C5XF,Bremerton,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,152353421,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,,,,
1G1RC6S5XH,Lacey,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,247322806,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,,,,
1C4JJXP63M,Arlington,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,207435581,POINT (-122.1264 48.19471),PUGET SOUND ENERGY INC,,,,
YV4BR0DKXM,Bainbridge Island,2021,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,137091349,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,,,,
1FADP5CU9E,Port Orchard,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,218301205,POINT (-122.70348 47.52028),PUGET SOUND ENERGY INC,,,,
5YJ3E1EA3J,Bainbridge Island,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,295732972,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,,,,
5YJSA1E26F,Olympia,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,166186233,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,,,,
JN1AZ0CP0B,Olympia,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,103165590,POINT (-122.78158 47.05335),PUGET SOUND ENERGY INC,,,,
1N4AZ1CP4K,Kirkland,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,325236173,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
5YJYGDEF5L,Port Orchard,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,269322882,POINT (-122.70348 47.52028),PUGET SOUND ENERGY INC,,,,
JM3KKEHA8S,Yelm,2025,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,277791643,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,,,,
1G1FZ6S07L,Olympia,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,257481843,POINT (-122.87741 47.05997),PUGET SOUND ENERGY INC,,,,
3C3CFFGE0D,Poulsbo,2013,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,152129295,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,,,,
1N4AZ0CP1E,Newcastle,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,130630342,POINT (-122.16335 47.53505),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
5YJ3E1EB7J,Renton,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,475438554,POINT (-122.20784 47.46004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
WA1VAAGE4K,Bothell,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,261190968,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
5YJ3E1EA5K,Bothell,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,148090428,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,,,,
1G1RD6S55H,Olalla,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,110202333,POINT (-122.54729 47.42602),PUGET SOUND ENERGY INC,,,,
1N4AZ1BV4P,Tumwater,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,274112023,POINT (-122.90787 46.9461),PUGET SOUND ENERGY INC,,,,
5YJSA1E28H,Edmonds,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,204828767,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,,,,
1C4JJXP60P,Poulsbo,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,228896741,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,,,,
1N4AZ1CP4L,Seattle,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,150113869,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),,,,
WA1LABGE3K,Tenino,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,255297647,POINT (-122.85135 46.85752),PUGET SOUND ENERGY INC,,,,
1N4AZ0CP6E,Seabeck,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,219579748,POINT (-122.81585 47.64509),PUGET SOUND ENERGY INC,,,,
5YJ3E1EB0K,Yakima,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,476706555,POINT (-120.51904 46.59783),PACIFICORP,,,,
1N4BZ0CP8H,Bellevue,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,255748909,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
KNDPYDDH8S,Yelm,2025,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,280119143,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,,,,
YV4BR0CKXN,Oak Harbor,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,271910999,POINT (-122.64682 48.29077),PUGET SOUND ENERGY INC,,,,
JN1AZ0CP5C,Seattle,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,133883039,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),,,,
YV1H60EP7R,Poulsbo,2024,VOLVO,V60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,41,264488654,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,,,,
1C4JJXR63N,Bothell,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,280653922,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,,,,
5YJXCBE46L,Redmond,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,7863481,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
JN1AZ0CP6C,Silverdale,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,253261326,POINT (-122.69275 47.65171),PUGET SOUND ENERGY INC,,,,
5YJSA1E26K,Bothell,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,8861128,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,,,,
1C4RJXN61R,Oak Harbor,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,274699652,POINT (-122.64682 48.29077),PUGET SOUND ENERGY INC,,,,
WBY2Z2C50E,Seattle,2014,BMW,I8,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,103055032,POINT (-122.34223 47.61085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),,,,
1N4AZ1CP6L,Bremerton,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,127191921,POINT (-122.61273 47.57428),PUGET SOUND ENERGY INC,,,,
5YJ3E1EA8K,Renton,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,150954436,POINT (-122.20784 47.46004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
1N4AZ0CP3E,Port Orchard,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,348062459,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,,,,
5YJYGDEE0M,Monroe,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,260821823,POINT (-121.98087 47.8526),PUGET SOUND ENERGY INC,,,,
JTDKARFP3K,Olympia,2019,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,238060833,POINT (-122.90787 46.9461),PUGET SOUND ENERGY INC,,,,
1G1FW6S09H,Lake Stevens,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,255194453,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,,,,
1FT6W7L70R,Yakima,2024,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,276125244,POINT (-120.47777 46.55666),PACIFICORP,,,,
5YJ3E1EB0K,Seattle,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,219454749,POINT (-122.32741 47.58616),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),,,,
5YJ3E1EB1K,Seattle,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,477670378,POINT (-122.32741 47.58616),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),,,,
5YJ3E1EA4K,Auburn,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,264906393,POINT (-122.18497 47.28825),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
7FCTGBAA6P,Poulsbo,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,260254466,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,,,,
5YJ3E1EA4K,Olympia,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,219245631,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,,,,
WBY7Z2C52J,Seattle,2018,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114,118108749,POINT (-122.40092 47.65908),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),,,,
5YJ3E1EA0J,Everett,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,201881410,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,,,,
LPSED3KA9M,Issaquah,2021,POLESTAR,PS2,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,233,281300001,POINT (-122.00292 47.54748),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
JTMAB3FV4N,Bainbridge Island,2022,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,213656180,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,,,,
1G1RD6E49D,Washougal,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,474792216,POINT (-122.35341 45.57923),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),,,,
1G1FX6S05J,Seattle,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,237722985,POINT (-122.40092 47.65908),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),,,,
4JGFB4GB7R,Marysville,2024,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,48,260656035,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,,,,
WVWKR7AU8K,Seattle,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,114585761,POINT (-122.40092 47.65908),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),,,,
7SAYGDEE1N,Bellevue,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,205664238,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
2C4RC1S72R,Centralia,2024,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,260196303,POINT (-122.95266 46.72895),BONNEVILLE POWER ADMINISTRATION||CITY OF CENTRALIA - (WA)|CITY OF TACOMA - (WA),,,,
WP1BN2AY7S,Seattle,2025,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,274203905,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),,,,
KNDPYDDH3S,Bonney Lake,2025,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,281782497,POINT (-122.17144 47.19175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),,,,
5YJ3E1EB8J,Gig Harbor,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,220575071,POINT (-122.59044 47.34236),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,,,,
